trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint
toNanMorning_T01,07:00:00,07:00:00,1,1,,0,1,1,1,0.005,1
toNanMorning_T01,07:08:00,07:08:00,2,2,,1,0,1,1,1.413,1
toIslMorning_T01,07:10:00,07:10:00,2,1,,0,1,1,1,0.001,1
toIslMorning_T01,07:20:00,07:20:00,1,2,,1,0,1,1,1.407,1
toNanDay_T01,08:00:00,08:00:00,1,1,,0,1,1,1,0.005,1
toNanDay_T01,08:08:00,08:08:00,2,2,,1,0,1,1,1.413,1
toNanDay_T02,09:00:00,09:00:00,1,1,,0,1,1,1,0.005,1
toNanDay_T02,09:08:00,09:08:00,2,2,,1,0,1,1,1.413,1
toNanDay_T03,10:00:00,10:00:00,1,1,,0,1,1,1,0.005,1
toNanDay_T03,10:08:00,10:08:00,2,2,,1,0,1,1,1.413,1
toNanDay_T04,11:00:00,11:00:00,1,1,,0,1,1,1,0.005,1
toNanDay_T04,11:08:00,11:08:00,2,2,,1,0,1,1,1.413,1
toNanDay_T05,12:00:00,12:00:00,1,1,,0,1,1,1,0.005,1
toNanDay_T05,12:08:00,12:08:00,2,2,,1,0,1,1,1.413,1
toNanDay_T06,13:00:00,13:00:00,1,1,,0,1,1,1,0.005,1
toNanDay_T06,13:08:00,13:08:00,2,2,,1,0,1,1,1.413,1
toNanDay_T07,14:00:00,14:00:00,1,1,,0,1,1,1,0.005,1
toNanDay_T07,14:08:00,14:08:00,2,2,,1,0,1,1,1.413,1
toNanDay_T08,15:00:00,15:00:00,1,1,,0,1,1,1,0.005,1
toNanDay_T08,15:08:00,15:08:00,2,2,,1,0,1,1,1.413,1
toNanDay_T09,16:00:00,16:00:00,1,1,,0,1,1,1,0.005,1
toNanDay_T09,16:08:00,16:08:00,2,2,,1,0,1,1,1.413,1
toNanDay_T10,17:00:00,17:00:00,1,1,,0,1,1,1,0.005,1
toNanDay_T10,17:08:00,17:08:00,2,2,,1,0,1,1,1.413,1
toNanDay_T11,18:00:00,18:00:00,1,1,,0,1,1,1,0.005,1
toNanDay_T11,18:08:00,18:08:00,2,2,,1,0,1,1,1.413,1
toNanDay_T12,19:00:00,19:00:00,1,1,,0,1,1,1,0.005,1
toNanDay_T12,19:08:00,19:08:00,2,2,,1,0,1,1,1.413,1
toNanDay_T13,20:00:00,20:00:00,1,1,,0,1,1,1,0.005,1
toNanDay_T13,20:08:00,20:08:00,2,2,,1,0,1,1,1.413,1
toNanDay_T14,21:00:00,21:00:00,1,1,,0,1,1,1,0.005,1
toNanDay_T14,21:08:00,21:08:00,2,2,,1,0,1,1,1.413,1
toIslDay_T01,08:10:00,08:10:00,2,1,,0,1,1,1,0.001,1
toIslDay_T01,08:20:00,08:20:00,1,2,,1,0,1,1,1.407,1
toIslDay_T02,09:10:00,09:10:00,2,1,,0,1,1,1,0.001,1
toIslDay_T02,09:20:00,09:20:00,1,2,,1,0,1,1,1.407,1
toIslDay_T03,10:10:00,10:10:00,2,1,,0,1,1,1,0.001,1
toIslDay_T03,10:20:00,10:20:00,1,2,,1,0,1,1,1.407,1
toIslDay_T04,11:10:00,11:10:00,2,1,,0,1,1,1,0.001,1
toIslDay_T04,11:20:00,11:20:00,1,2,,1,0,1,1,1.407,1
toIslDay_T05,12:10:00,12:10:00,2,1,,0,1,1,1,0.001,1
toIslDay_T05,12:20:00,12:20:00,1,2,,1,0,1,1,1.407,1
toIslDay_T06,13:10:00,13:10:00,2,1,,0,1,1,1,0.001,1
toIslDay_T06,13:20:00,13:20:00,1,2,,1,0,1,1,1.407,1
toIslDay_T07,14:10:00,14:10:00,2,1,,0,1,1,1,0.001,1
toIslDay_T07,14:20:00,14:20:00,1,2,,1,0,1,1,1.407,1
toIslDay_T08,15:10:00,15:10:00,2,1,,0,1,1,1,0.001,1
toIslDay_T08,15:20:00,15:20:00,1,2,,1,0,1,1,1.407,1
toIslDay_T09,16:10:00,16:10:00,2,1,,0,1,1,1,0.001,1
toIslDay_T09,16:20:00,16:20:00,1,2,,1,0,1,1,1.407,1
toIslDay_T10,17:10:00,17:10:00,2,1,,0,1,1,1,0.001,1
toIslDay_T10,17:20:00,17:20:00,1,2,,1,0,1,1,1.407,1
toIslDay_T11,18:10:00,18:10:00,2,1,,0,1,1,1,0.001,1
toIslDay_T11,18:20:00,18:20:00,1,2,,1,0,1,1,1.407,1
toIslDay_T12,19:10:00,19:10:00,2,1,,0,1,1,1,0.001,1
toIslDay_T12,19:20:00,19:20:00,1,2,,1,0,1,1,1.407,1
toIslDay_T13,20:10:00,20:10:00,2,1,,0,1,1,1,0.001,1
toIslDay_T13,20:20:00,20:20:00,1,2,,1,0,1,1,1.407,1
toIslDay_T14,21:10:00,21:10:00,2,1,,0,1,1,1,0.001,1
toIslDay_T14,21:20:00,21:20:00,1,2,,1,0,1,1,1.407,1
toNanNight_T01,22:00:00,22:00:00,1,1,,0,1,1,1,0.005,1
toNanNight_T01,22:08:00,22:08:00,2,2,,1,0,1,1,1.413,1
toIslNight_T01,22:10:00,22:10:00,2,1,,0,1,1,1,0.001,1
toIslNight_T01,22:20:00,22:20:00,1,2,,1,0,1,1,1.407,1
